HHID,TIME,PASTA,EXPOS,AGE,INCOME,AREA,UNK
14549,728,9,1.279417558,0,61.69151416,24044.2293,3
14550,728,10,0.611378875,0,61.69151416,24044.2293,3
14551,728,11,1.507000576,1,61.69151416,24044.2293,3
14552,728,12,0.956032895,0,61.69151416,24044.2293,3
14553,728,13,0.741752546,1,61.69151416,24044.2293,3
14554,728,14,0.996340752,0,61.69151416,24044.2293,3
14555,728,15,0.759443395,0,61.69151416,24044.2293,3
14556,728,16,1.755508151,0,61.69151416,24044.2293,3
14557,728,17,1.331845904,0,61.69151416,24044.2293,3
14558,728,18,2.139778299,2,61.69151416,24044.2293,3
14559,728,19,2.109878984,3,61.69151416,24044.2293,3
14560,728,20,1.055056464,0,61.69151416,24044.2293,3
14561,729,1,0,0,38.52473833,15313.08537,1
14562,729,2,2.871133763,0,38.52473833,15313.08537,1
14563,729,3,2.351759719,1,38.52473833,15313.08537,1
14564,729,4,1.165938316,0,38.52473833,15313.08537,1
14565,729,5,2.193126596,2,38.52473833,15313.08537,1
14566,729,6,1.116865603,0,38.52473833,15313.08537,1
14567,729,7,0.71151118,1,38.52473833,15313.08537,1
14568,729,8,2.797012332,1,38.52473833,15313.08537,1
14569,729,9,0.050603183,0,38.52473833,15313.08537,1
14570,729,10,1.61732027,2,38.52473833,15313.08537,1
14571,729,11,2.321415913,1,38.52473833,15313.08537,1
14572,729,12,2.187282075,0,38.52473833,15313.08537,1
14573,729,13,1.51495139,0,38.52473833,15313.08537,1
14574,729,14,1.793533213,1,38.52473833,15313.08537,1
14575,729,15,3.649156451,3,38.52473833,15313.08537,1
14576,729,16,0.879523455,1,38.52473833,15313.08537,1
14577,729,17,1.820763151,0,38.52473833,15313.08537,1
14578,729,18,1.543577891,1,38.52473833,15313.08537,1
14579,729,19,4.234041983,2,38.52473833,15313.08537,1
14580,729,20,1.725004993,0,38.52473833,15313.08537,1
14581,730,1,3.379353554,1,34.81848702,56838.39783,2
14582,730,2,1.161229917,0,34.81848702,56838.39783,2
14583,730,3,1.856534239,1,34.81848702,56838.39783,2
14584,730,4,0.474754046,0,34.81848702,56838.39783,2
14585,730,5,1.515274262,0,34.81848702,56838.39783,2
14586,730,6,0,0,34.81848702,56838.39783,2
14587,730,7,1.010597483,0,34.81848702,56838.39783,2
14588,730,8,2.374574064,0,34.81848702,56838.39783,2
14589,730,9,2.295032049,2,34.81848702,56838.39783,2
14590,730,10,2.332231074,0,34.81848702,56838.39783,2
14591,730,11,0.435022283,0,34.81848702,56838.39783,2
14592,730,12,0.660110879,1,34.81848702,56838.39783,2
14593,730,13,1.545331353,1,34.81848702,56838.39783,2
14594,730,14,4.182567306,2,34.81848702,56838.39783,2
14595,730,15,3.94098553,0,34.81848702,56838.39783,2
14596,730,16,2.419652052,0,34.81848702,56838.39783,2
14597,730,17,2.371613565,0,34.81848702,56838.39783,2
14598,730,18,2.277975883,0,34.81848702,56838.39783,2
14599,730,19,3.574758116,0,34.81848702,56838.39783,2
14600,730,20,4.243907132,1,34.81848702,56838.39783,2
14601,731,1,2.478971901,0,50.03701442,9117.564604,3
14602,731,2,0,0,50.03701442,9117.564604,3
14603,731,3,4.193350152,1,50.03701442,9117.564604,3
14604,731,4,0,0,50.03701442,9117.564604,3
14605,731,5,1.580518239,0,50.03701442,9117.564604,3
14606,731,6,2.441806135,0,50.03701442,9117.564604,3
14607,731,7,3.527366054,0,50.03701442,9117.564604,3
14608,731,8,3.246715435,0,50.03701442,9117.564604,3
14609,731,9,0.243847635,1,50.03701442,9117.564604,3
14610,731,10,0.657333366,0,50.03701442,9117.564604,3
14611,731,11,0.180176816,0,50.03701442,9117.564604,3
14612,731,12,0.929780313,0,50.03701442,9117.564604,3
14613,731,13,2.325187935,0,50.03701442,9117.564604,3
14614,731,14,2.163969591,1,50.03701442,9117.564604,3
14615,731,15,1.391077726,0,50.03701442,9117.564604,3
14616,731,16,2.32847016,0,50.03701442,9117.564604,3
14617,731,17,1.059701091,0,50.03701442,9117.564604,3
14618,731,18,1.677639198,1,50.03701442,9117.564604,3
14619,731,19,1.760097361,2,50.03701442,9117.564604,3
14620,731,20,0.917448997,0,50.03701442,9117.564604,3
14621,732,1,4.718734019,1,21.85797986,18808.47581,3
14622,732,2,0.885744773,1,21.85797986,18808.47581,3
14623,732,3,2.737655057,0,21.85797986,18808.47581,3
14624,732,4,1.123229315,0,21.85797986,18808.47581,3
14625,732,5,1.426531669,0,21.85797986,18808.47581,3
14626,732,6,2.61197628,0,21.85797986,18808.47581,3
14627,732,7,2.378696375,1,21.85797986,18808.47581,3
14628,732,8,2.964907838,0,21.85797986,18808.47581,3
14629,732,9,2.436012308,1,21.85797986,18808.47581,3
14630,732,10,3.240644526,1,21.85797986,18808.47581,3
14631,732,11,2.779660509,1,21.85797986,18808.47581,3
14632,732,12,2.516570474,0,21.85797986,18808.47581,3
14633,732,13,0.56582295,0,21.85797986,18808.47581,3
14634,732,14,3.16150521,1,21.85797986,18808.47581,3
14635,732,15,3.192647938,0,21.85797986,18808.47581,3
14636,732,16,1.956824565,0,21.85797986,18808.47581,3
14637,732,17,1.587861845,1,21.85797986,18808.47581,3
14638,732,18,1.911569379,1,21.85797986,18808.47581,3
14639,732,19,2.187626774,1,21.85797986,18808.47581,3
14640,732,20,1.755049996,0,21.85797986,18808.47581,3
14641,733,1,3.581685486,0,34.01301985,25727.7044,2
14642,733,2,2.406937653,0,34.01301985,25727.7044,2
14643,733,3,1.738986602,0,34.01301985,25727.7044,2
14644,733,4,3.25015572,0,34.01301985,25727.7044,2
14645,733,5,0.678673255,0,34.01301985,25727.7044,2
14646,733,6,2.624892963,0,34.01301985,25727.7044,2
14647,733,7,1.845250151,0,34.01301985,25727.7044,2
14648,733,8,0.334621394,0,34.01301985,25727.7044,2
14649,733,9,1.776667133,1,34.01301985,25727.7044,2
14650,733,10,0.747199045,0,34.01301985,25727.7044,2
14651,733,11,2.335705294,0,34.01301985,25727.7044,2
14652,733,12,1.072734926,0,34.01301985,25727.7044,2
14653,733,13,2.292993007,1,34.01301985,25727.7044,2
14654,733,14,3.140250077,0,34.01301985,25727.7044,2
14655,733,15,2.980129444,1,34.01301985,25727.7044,2
14656,733,16,0.628913705,0,34.01301985,25727.7044,2
14657,733,17,2.127371083,0,34.01301985,25727.7044,2
14658,733,18,1.729015062,0,34.01301985,25727.7044,2
14659,733,19,1.909820685,1,34.01301985,25727.7044,2
14660,733,20,1.196265154,0,34.01301985,25727.7044,2
14661,734,1,1.065895757,0,20.01465804,39067.04676,3
14662,734,2,0.995149886,0,20.01465804,39067.04676,3
14663,734,3,2.746788255,1,20.01465804,39067.04676,3
14664,734,4,3.194798157,1,20.01465804,39067.04676,3
14665,734,5,0.934270287,0,20.01465804,39067.04676,3
14666,734,6,2.957251413,1,20.01465804,39067.04676,3
14667,734,7,1.464745821,0,20.01465804,39067.04676,3
14668,734,8,2.365203717,0,20.01465804,39067.04676,3
14669,734,9,2.567593478,1,20.01465804,39067.04676,3
14670,734,10,3.384996223,1,20.01465804,39067.04676,3
14671,734,11,2.42545094,2,20.01465804,39067.04676,3
14672,734,12,2.40600199,1,20.01465804,39067.04676,3
14673,734,13,2.756340138,0,20.01465804,39067.04676,3
14674,734,14,3.64177853,0,20.01465804,39067.04676,3
14675,734,15,2.993580951,1,20.01465804,39067.04676,3
14676,734,16,0.708039658,0,20.01465804,39067.04676,3
14677,734,17,2.505880507,0,20.01465804,39067.04676,3
14678,734,18,2.313523834,0,20.01465804,39067.04676,3
14679,734,19,2.22860584,0,20.01465804,39067.04676,3
14680,734,20,3.772188608,2,20.01465804,39067.04676,3
14681,735,1,0.406484775,0,27.36616876,47162.66508,3
14682,735,2,0.915738914,0,27.36616876,47162.66508,3
14683,735,3,0.454913504,0,27.36616876,47162.66508,3
14684,735,4,2.505288427,1,27.36616876,47162.66508,3
14685,735,5,1.278255071,0,27.36616876,47162.66508,3
14686,735,6,1.956389272,1,27.36616876,47162.66508,3
14687,735,7,3.34761296,0,27.36616876,47162.66508,3
14688,735,8,2.266124727,2,27.36616876,47162.66508,3
14689,735,9,3.69863844,0,27.36616876,47162.66508,3
14690,735,10,0.050412779,0,27.36616876,47162.66508,3
14691,735,11,0.874622975,0,27.36616876,47162.66508,3
14692,735,12,0,0,27.36616876,47162.66508,3
14693,735,13,1.515291666,0,27.36616876,47162.66508,3
14694,735,14,1.240089902,0,27.36616876,47162.66508,3
14695,735,15,1.539476696,0,27.36616876,47162.66508,3
14696,735,16,1.264522431,0,27.36616876,47162.66508,3
14697,735,17,1.384430503,0,27.36616876,47162.66508,3
14698,735,18,3.740540544,1,27.36616876,47162.66508,3
14699,735,19,1.764770006,0,27.36616876,47162.66508,3
14700,735,20,0.210945497,0,27.36616876,47162.66508,3
14701,736,1,3.547376358,2,50.82795267,14410.50508,3
14702,736,2,0.764922471,0,50.82795267,14410.50508,3
14703,736,3,0,0,50.82795267,14410.50508,3
14704,736,4,1.71841528,1,50.82795267,14410.50508,3
14705,736,5,1.206224626,0,50.82795267,14410.50508,3
14706,736,6,0.833045948,0,50.82795267,14410.50508,3
14707,736,7,3.572829561,0,50.82795267,14410.50508,3
14708,736,8,0.772943611,0,50.82795267,14410.50508,3
14709,736,9,1.343475901,0,50.82795267,14410.50508,3
14710,736,10,1.011443495,0,50.82795267,14410.50508,3
14711,736,11,3.669604363,0,50.82795267,14410.50508,3
14712,736,12,3.46947539,0,50.82795267,14410.50508,3
14713,736,13,1.844468235,1,50.82795267,14410.50508,3
14714,736,14,3.151432898,1,50.82795267,14410.50508,3
14715,736,15,1.52357193,2,50.82795267,14410.50508,3
14716,736,16,2.007859058,1,50.82795267,14410.50508,3
14717,736,17,1.324197209,1,50.82795267,14410.50508,3
14718,736,18,0.660837787,0,50.82795267,14410.50508,3
14719,736,19,2.085986868,0,50.82795267,14410.50508,3
14720,736,20,2.595474449,0,50.82795267,14410.50508,3
14721,737,1,1.851982875,1,28.67039982,12866.0035,3
14722,737,2,1.470718343,0,28.67039982,12866.0035,3
14723,737,3,0.82158295,0,28.67039982,12866.0035,3
14724,737,4,1.713236447,2,28.67039982,12866.0035,3
14725,737,5,1.45002851,1,28.67039982,12866.0035,3
14726,737,6,3.363818754,1,28.67039982,12866.0035,3
14727,737,7,1.592651529,1,28.67039982,12866.0035,3
14728,737,8,1.83104807,1,28.67039982,12866.0035,3
14729,737,9,1.789439708,0,28.67039982,12866.0035,3
14730,737,10,0.334611335,1,28.67039982,12866.0035,3
14731,737,11,3.015483328,0,28.67039982,12866.0035,3
14732,737,12,1.782277071,1,28.67039982,12866.0035,3
14733,737,13,3.833088027,2,28.67039982,12866.0035,3
14734,737,14,0.943037556,0,28.67039982,12866.0035,3
14735,737,15,3.105836445,2,28.67039982,12866.0035,3
14736,737,16,0.671446143,0,28.67039982,12866.0035,3
14737,737,17,2.548671792,0,28.67039982,12866.0035,3
14738,737,18,2.01219389,0,28.67039982,12866.0035,3
14739,737,19,2.142081163,2,28.67039982,12866.0035,3
14740,737,20,1.482160129,0,28.67039982,12866.0035,3
14741,738,1,1.034031308,1,38.26179267,35724.8984,1
14742,738,2,2.905135459,1,38.26179267,35724.8984,1
14743,738,3,0.361899646,0,38.26179267,35724.8984,1
14744,738,4,1.586367968,0,38.26179267,35724.8984,1
14745,738,5,1.540335236,1,38.26179267,35724.8984,1
14746,738,6,3.173883942,0,38.26179267,35724.8984,1
14747,738,7,1.63493223,0,38.26179267,35724.8984,1
14748,738,8,2.019528108,0,38.26179267,35724.8984,1
14749,738,9,1.282944327,1,38.26179267,35724.8984,1
14750,738,10,1.527114894,1,38.26179267,35724.8984,1
14751,738,11,2.312415075,0,38.26179267,35724.8984,1
14752,738,12,1.31995038,0,38.26179267,35724.8984,1
14753,738,13,1.199026178,2,38.26179267,35724.8984,1
14754,738,14,0,0,38.26179267,35724.8984,1
14755,738,15,1.4739792,0,38.26179267,35724.8984,1
14756,738,16,1.20508187,0,38.26179267,35724.8984,1
14757,738,17,2.386818,0,38.26179267,35724.8984,1
14758,738,18,0.412572099,0,38.26179267,35724.8984,1
14759,738,19,0.091937039,0,38.26179267,35724.8984,1
14760,738,20,0.834023148,0,38.26179267,35724.8984,1
14761,739,1,1.682375639,1,47.6832915,15131.1967,5
14762,739,2,2.806895422,0,47.6832915,15131.1967,5
14763,739,3,2.331296079,1,47.6832915,15131.1967,5
14764,739,4,0.458590737,0,47.6832915,15131.1967,5
14765,739,5,2.905836483,3,47.6832915,15131.1967,5
14766,739,6,3.004569903,1,47.6832915,15131.1967,5
14767,739,7,1.327947901,0,47.6832915,15131.1967,5
14768,739,8,1.884989329,0,47.6832915,15131.1967,5
14769,739,9,2.693878031,0,47.6832915,15131.1967,5
14770,739,10,2.726140023,1,47.6832915,15131.1967,5
14771,739,11,3.515770502,1,47.6832915,15131.1967,5
14772,739,12,2.056679755,2,47.6832915,15131.1967,5
14773,739,13,1.667912963,1,47.6832915,15131.1967,5
14774,739,14,0.220483815,0,47.6832915,15131.1967,5
14775,739,15,1.845738809,1,47.6832915,15131.1967,5
14776,739,16,2.496326296,0,47.6832915,15131.1967,5
14777,739,17,1.652663174,0,47.6832915,15131.1967,5
14778,739,18,1.151976168,1,47.6832915,15131.1967,5
14779,739,19,1.845280105,0,47.6832915,15131.1967,5
14780,739,20,1.243622075,1,47.6832915,15131.1967,5
14781,740,1,0.410852322,0,55.89811221,17650.75514,2
14782,740,2,2.216284236,2,55.89811221,17650.75514,2
14783,740,3,1.183297929,0,55.89811221,17650.75514,2
14784,740,4,1.078260881,0,55.89811221,17650.75514,2
14785,740,5,1.456274617,0,55.89811221,17650.75514,2
14786,740,6,2.532989718,1,55.89811221,17650.75514,2
14787,740,7,0.887343331,0,55.89811221,17650.75514,2
14788,740,8,1.777434268,0,55.89811221,17650.75514,2
14789,740,9,2.87561857,0,55.89811221,17650.75514,2
14790,740,10,0.791400744,0,55.89811221,17650.75514,2
14791,740,11,2.056734451,0,55.89811221,17650.75514,2
14792,740,12,2.400186754,0,55.89811221,17650.75514,2
14793,740,13,2.482109457,0,55.89811221,17650.75514,2
14794,740,14,2.90253434,1,55.89811221,17650.75514,2
14795,740,15,4.260866341,1,55.89811221,17650.75514,2
14796,740,16,1.473133383,1,55.89811221,17650.75514,2
14797,740,17,0.540555864,0,55.89811221,17650.75514,2
14798,740,18,2.878311077,0,55.89811221,17650.75514,2
14799,740,19,2.464317406,1,55.89811221,17650.75514,2
14800,740,20,3.501063893,0,55.89811221,17650.75514,2
14801,741,1,1.746080606,0,28.68760654,26383.22195,2
14802,741,2,1.740680479,0,28.68760654,26383.22195,2
14803,741,3,0.662667956,0,28.68760654,26383.22195,2
14804,741,4,1.246180806,1,28.68760654,26383.22195,2
14805,741,5,2.67581901,1,28.68760654,26383.22195,2
14806,741,6,2.842313917,0,28.68760654,26383.22195,2
14807,741,7,3.157528752,3,28.68760654,26383.22195,2
14808,741,8,2.04116681,1,28.68760654,26383.22195,2
14809,741,9,2.041861724,1,28.68760654,26383.22195,2
14810,741,10,0.560887145,0,28.68760654,26383.22195,2
14811,741,11,2.453990432,2,28.68760654,26383.22195,2
14812,741,12,1.316373319,0,28.68760654,26383.22195,2
14813,741,13,0.725645617,1,28.68760654,26383.22195,2
14814,741,14,0.71134316,0,28.68760654,26383.22195,2
14815,741,15,0.673306528,1,28.68760654,26383.22195,2
14816,741,16,0.781752558,0,28.68760654,26383.22195,2
14817,741,17,2.368829342,1,28.68760654,26383.22195,2
14818,741,18,4.030337477,1,28.68760654,26383.22195,2
14819,741,19,2.96271429,0,28.68760654,26383.22195,2
14820,741,20,1.480140217,0,28.68760654,26383.22195,2
14821,742,1,2.389190551,0,53.41081753,30643.71289,1
14822,742,2,0.279079708,0,53.41081753,30643.71289,1
14823,742,3,2.583803925,1,53.41081753,30643.71289,1
14824,742,4,2.354764693,0,53.41081753,30643.71289,1
14825,742,5,1.724965049,0,53.41081753,30643.71289,1
14826,742,6,3.300584258,1,53.41081753,30643.71289,1
14827,742,7,0.958487001,0,53.41081753,30643.71289,1
14828,742,8,0.512793034,0,53.41081753,30643.71289,1
14829,742,9,2.486458817,0,53.41081753,30643.71289,1
14830,742,10,1.483531471,1,53.41081753,30643.71289,1
14831,742,11,3.429301301,2,53.41081753,30643.71289,1
14832,742,12,1.156254535,0,53.41081753,30643.71289,1
14833,742,13,2.380407632,0,53.41081753,30643.71289,1
14834,742,14,2.191897487,1,53.41081753,30643.71289,1
14835,742,15,1.242438179,0,53.41081753,30643.71289,1
14836,742,16,2.334598497,0,53.41081753,30643.71289,1
14837,742,17,1.216886171,0,53.41081753,30643.71289,1
14838,742,18,2.324595673,0,53.41081753,30643.71289,1
14839,742,19,2.669508831,2,53.41081753,30643.71289,1
14840,742,20,0.73312236,0,53.41081753,30643.71289,1
14841,743,1,3.525028015,1,61.96621705,46390.18276,4
14842,743,2,1.252543821,1,61.96621705,46390.18276,4
14843,743,3,2.676410819,1,61.96621705,46390.18276,4
14844,743,4,0.435744179,1,61.96621705,46390.18276,4
14845,743,5,1.190555043,0,61.96621705,46390.18276,4
14846,743,6,0.602188491,1,61.96621705,46390.18276,4
14847,743,7,2.20942581,0,61.96621705,46390.18276,4
14848,743,8,2.55591099,1,61.96621705,46390.18276,4
14849,743,9,2.240500657,1,61.96621705,46390.18276,4
14850,743,10,3.497551017,2,61.96621705,46390.18276,4
14851,743,11,0.621731076,0,61.96621705,46390.18276,4
14852,743,12,0.879706224,0,61.96621705,46390.18276,4
14853,743,13,0.452795126,0,61.96621705,46390.18276,4
14854,743,14,1.77389406,0,61.96621705,46390.18276,4
14855,743,15,1.552676331,1,61.96621705,46390.18276,4
14856,743,16,0.744891267,0,61.96621705,46390.18276,4
14857,743,17,3.008257504,1,61.96621705,46390.18276,4
14858,743,18,0.837035632,0,61.96621705,46390.18276,4
14859,743,19,1.248239805,1,61.96621705,46390.18276,4
14860,743,20,0.80548177,0,61.96621705,46390.18276,4
14861,744,1,1.86793382,0,30.75525947,33356.54697,4
14862,744,2,1.318547744,0,30.75525947,33356.54697,4
14863,744,3,2.305176711,0,30.75525947,33356.54697,4
14864,744,4,2.004186826,0,30.75525947,33356.54697,4
14865,744,5,2.253531873,0,30.75525947,33356.54697,4
14866,744,6,2.834118171,1,30.75525947,33356.54697,4
14867,744,7,3.900518987,1,30.75525947,33356.54697,4
14868,744,8,1.937299378,0,30.75525947,33356.54697,4
14869,744,9,0,0,30.75525947,33356.54697,4
14870,744,10,1.73722584,0,30.75525947,33356.54697,4
14871,744,11,0.903905535,0,30.75525947,33356.54697,4
14872,744,12,2.793959146,1,30.75525947,33356.54697,4
14873,744,13,0.513985893,1,30.75525947,33356.54697,4
14874,744,14,2.604674066,2,30.75525947,33356.54697,4
14875,744,15,4.092406322,3,30.75525947,33356.54697,4
14876,744,16,0.778323328,0,30.75525947,33356.54697,4
14877,744,17,4.096582496,1,30.75525947,33356.54697,4
14878,744,18,1.032237814,0,30.75525947,33356.54697,4
14879,744,19,1.49940524,0,30.75525947,33356.54697,4
14880,744,20,2.499303106,0,30.75525947,33356.54697,4
14881,745,1,1.720092998,0,30.43738577,18232.15747,3
14882,745,2,2.937621437,0,30.43738577,18232.15747,3
14883,745,3,2.709055421,0,30.43738577,18232.15747,3
14884,745,4,1.288413734,0,30.43738577,18232.15747,3
14885,745,5,1.151647748,1,30.43738577,18232.15747,3
14886,745,6,1.295962986,2,30.43738577,18232.15747,3
14887,745,7,2.717742537,1,30.43738577,18232.15747,3
14888,745,8,2.76900135,0,30.43738577,18232.15747,3
14889,745,9,1.334926585,1,30.43738577,18232.15747,3
14890,745,10,1.796151801,0,30.43738577,18232.15747,3
14891,745,11,0.907476167,0,30.43738577,18232.15747,3
14892,745,12,1.918035063,1,30.43738577,18232.15747,3
14893,745,13,1.505957764,1,30.43738577,18232.15747,3
14894,745,14,0,0,30.43738577,18232.15747,3
14895,745,15,1.226155103,0,30.43738577,18232.15747,3
14896,745,16,0.044882632,0,30.43738577,18232.15747,3
14897,745,17,3.364392108,0,30.43738577,18232.15747,3
14898,745,18,0.926421023,2,30.43738577,18232.15747,3
14899,745,19,1.206890792,1,30.43738577,18232.15747,3
14900,745,20,0.749575274,0,30.43738577,18232.15747,3
14901,746,1,2.035683036,1,53.27355067,45030.49202,4
14902,746,2,2.764485597,1,53.27355067,45030.49202,4
14903,746,3,0.868541274,0,53.27355067,45030.49202,4
14904,746,4,2.800834418,1,53.27355067,45030.49202,4
14905,746,5,2.862101349,1,53.27355067,45030.49202,4
14906,746,6,0.88448083,0,53.27355067,45030.49202,4
14907,746,7,2.309239639,0,53.27355067,45030.49202,4
14908,746,8,3.360277378,2,53.27355067,45030.49202,4
14909,746,9,1.502141639,2,53.27355067,45030.49202,4
14910,746,10,3.011804543,1,53.27355067,45030.49202,4
14911,746,11,0.788438127,1,53.27355067,45030.49202,4
14912,746,12,1.374615267,0,53.27355067,45030.49202,4
14913,746,13,2.073208332,0,53.27355067,45030.49202,4
14914,746,14,0.694808499,0,53.27355067,45030.49202,4
14915,746,15,2.770267487,0,53.27355067,45030.49202,4
14916,746,16,2.369765373,0,53.27355067,45030.49202,4
14917,746,17,3.41408891,2,53.27355067,45030.49202,4
14918,746,18,2.038260165,0,53.27355067,45030.49202,4
14919,746,19,4.250706845,2,53.27355067,45030.49202,4
14920,746,20,2.509806126,1,53.27355067,45030.49202,4
14921,747,1,0,0,58.15136546,44550.93811,5
14922,747,2,2.353019107,0,58.15136546,44550.93811,5
14923,747,3,2.631810883,0,58.15136546,44550.93811,5
14924,747,4,0.953413256,2,58.15136546,44550.93811,5
14925,747,5,0.330000783,0,58.15136546,44550.93811,5
14926,747,6,2.363672881,0,58.15136546,44550.93811,5
14927,747,7,0.550890848,0,58.15136546,44550.93811,5
14928,747,8,3.266859438,1,58.15136546,44550.93811,5
14929,747,9,2.505877255,2,58.15136546,44550.93811,5
14930,747,10,0.244004552,0,58.15136546,44550.93811,5
14931,747,11,3.176273484,0,58.15136546,44550.93811,5
14932,747,12,0.612840401,0,58.15136546,44550.93811,5
14933,747,13,1.047261947,1,58.15136546,44550.93811,5
14934,747,14,1.356925733,0,58.15136546,44550.93811,5
14935,747,15,1.53539504,0,58.15136546,44550.93811,5
14936,747,16,0.893409574,0,58.15136546,44550.93811,5
14937,747,17,2.359680536,0,58.15136546,44550.93811,5
14938,747,18,0.348931198,0,58.15136546,44550.93811,5
14939,747,19,1.016323971,2,58.15136546,44550.93811,5
14940,747,20,3.862910467,1,58.15136546,44550.93811,5
14941,748,1,1.432114464,1,26.2058332,17727.26834,2
14942,748,2,4.123664272,1,26.2058332,17727.26834,2
14943,748,3,1.021203657,0,26.2058332,17727.26834,2
14944,748,4,2.34853846,1,26.2058332,17727.26834,2
14945,748,5,3.192213051,0,26.2058332,17727.26834,2
14946,748,6,2.805666812,1,26.2058332,17727.26834,2
14947,748,7,2.016193081,0,26.2058332,17727.26834,2
14948,748,8,0.209708381,0,26.2058332,17727.26834,2
14949,748,9,1.624053418,0,26.2058332,17727.26834,2
14950,748,10,3.276141586,2,26.2058332,17727.26834,2
14951,748,11,2.200535928,0,26.2058332,17727.26834,2
14952,748,12,2.185518524,0,26.2058332,17727.26834,2
14953,748,13,1.965813805,0,26.2058332,17727.26834,2
14954,748,14,0.696810917,0,26.2058332,17727.26834,2
14955,748,15,1.211133756,0,26.2058332,17727.26834,2
14956,748,16,1.78067811,0,26.2058332,17727.26834,2
14957,748,17,1.916683019,0,26.2058332,17727.26834,2
14958,748,18,3.652584635,0,26.2058332,17727.26834,2
14959,748,19,2.699098403,1,26.2058332,17727.26834,2
14960,748,20,1.27443505,0,26.2058332,17727.26834,2
14961,749,1,2.017473674,0,49.99588026,38864.11072,2
14962,749,2,1.224472,0,49.99588026,38864.11072,2
14963,749,3,1.425874231,0,49.99588026,38864.11072,2
14964,749,4,0.900722987,1,49.99588026,38864.11072,2
14965,749,5,0.523533196,0,49.99588026,38864.11072,2
14966,749,6,3.111420833,2,49.99588026,38864.11072,2
14967,749,7,0.538137801,1,49.99588026,38864.11072,2
14968,749,8,1.434858311,1,49.99588026,38864.11072,2
14969,749,9,2.346142171,2,49.99588026,38864.11072,2
14970,749,10,0.236717978,0,49.99588026,38864.11072,2
14971,749,11,0.606872005,1,49.99588026,38864.11072,2
14972,749,12,2.656154301,0,49.99588026,38864.11072,2
14973,749,13,2.292010477,0,49.99588026,38864.11072,2
14974,749,14,1.72921963,1,49.99588026,38864.11072,2
14975,749,15,3.014034482,0,49.99588026,38864.11072,2
14976,749,16,3.273115402,1,49.99588026,38864.11072,2
14977,749,17,4.12436318,2,49.99588026,38864.11072,2
14978,749,18,3.636149614,2,49.99588026,38864.11072,2
14979,749,19,1.727389883,0,49.99588026,38864.11072,2
14980,749,20,2.625816085,1,49.99588026,38864.11072,2
14981,750,1,1.099579443,1,37.81761756,28317.48142,4
14982,750,2,1.03821131,1,37.81761756,28317.48142,4
14983,750,3,0,0,37.81761756,28317.48142,4
14984,750,4,1.892409419,1,37.81761756,28317.48142,4
14985,750,5,1.579343913,1,37.81761756,28317.48142,4
14986,750,6,1.915554584,0,37.81761756,28317.48142,4
14987,750,7,2.533479436,0,37.81761756,28317.48142,4
14988,750,8,0.814581237,0,37.81761756,28317.48142,4
14989,750,9,0.939648684,0,37.81761756,28317.48142,4
14990,750,10,1.62280521,0,37.81761756,28317.48142,4
14991,750,11,1.675268055,0,37.81761756,28317.48142,4
14992,750,12,1.522353535,0,37.81761756,28317.48142,4
14993,750,13,2.567489387,0,37.81761756,28317.48142,4
14994,750,14,0.212626116,0,37.81761756,28317.48142,4
14995,750,15,1.076119833,0,37.81761756,28317.48142,4
14996,750,16,3.876412755,0,37.81761756,28317.48142,4
14997,750,17,3.598018407,0,37.81761756,28317.48142,4
14998,750,18,1.467696669,1,37.81761756,28317.48142,4
14999,750,19,0.162486493,1,37.81761756,28317.48142,4
15000,750,20,2.450922159,1,37.81761756,28317.48142,4
15001,751,1,0,0,64.50982667,4451.24907,1
15002,751,2,1.274407062,0,64.50982667,4451.24907,1
15003,751,3,2.544808396,2,64.50982667,4451.24907,1
15004,751,4,0.956117769,1,64.50982667,4451.24907,1
15005,751,5,3.967517546,2,64.50982667,4451.24907,1
15006,751,6,1.712587594,0,64.50982667,4451.24907,1
15007,751,7,1.917501841,0,64.50982667,4451.24907,1
15008,751,8,0.78738261,1,64.50982667,4451.24907,1
15009,751,9,1.309686662,0,64.50982667,4451.24907,1
15010,751,10,0.907301407,0,64.50982667,4451.24907,1
15011,751,11,1.488295798,0,64.50982667,4451.24907,1
15012,751,12,2.418267357,1,64.50982667,4451.24907,1
15013,751,13,2.040950575,1,64.50982667,4451.24907,1
15014,751,14,1.908335723,0,64.50982667,4451.24907,1
15015,751,15,2.71566737,0,64.50982667,4451.24907,1
15016,751,16,0,0,64.50982667,4451.24907,1
15017,751,17,1.272129413,1,64.50982667,4451.24907,1
15018,751,18,1.887892232,0,64.50982667,4451.24907,1
15019,751,19,1.555156511,0,64.50982667,4451.24907,1
15020,751,20,1.892240867,0,64.50982667,4451.24907,1
15021,752,1,0.687694578,2,44.18366692,20859.58438,3
15022,752,2,0.839143742,0,44.18366692,20859.58438,3
15023,752,3,1.414878171,1,44.18366692,20859.58438,3
15024,752,4,1.8817441,1,44.18366692,20859.58438,3
15025,752,5,2.058963003,0,44.18366692,20859.58438,3
15026,752,6,2.817787305,1,44.18366692,20859.58438,3
15027,752,7,0.787960994,1,44.18366692,20859.58438,3
15028,752,8,1.516980585,0,44.18366692,20859.58438,3
15029,752,9,0.686514525,1,44.18366692,20859.58438,3
15030,752,10,2.035504145,0,44.18366692,20859.58438,3
15031,752,11,1.129095206,0,44.18366692,20859.58438,3
